order_item_id,order_id,product_id,quantity,unit_price,line_subtotal,line_discount_amount,line_net_revenue,line_cost,line_profit
433,235,257,2,33.22,66.44,0.0,66.44,39.08,27.36
434,235,45,1,75.44,75.44,0.0,75.44,31.72,43.72
435,235,69,1,62.71,62.71,0.0,62.71,23.92,38.79
436,236,253,1,61.67,61.67,7.4,54.27,33.62,20.65
437,237,266,1,46.81,46.81,0.0,46.81,30.07,16.74
438,238,267,1,43.71,43.71,0.0,43.71,27.64,16.07
439,238,47,1,20.12,20.12,0.0,20.12,8.02,12.1
440,239,260,1,8.93,8.93,2.95,5.98,5.47,0.51
441,240,66,2,123.52,247.04,4.94,242.1,107.72,134.38
442,241,214,1,41.77,41.77,0.0,41.77,21.33,20.44
443,241,268,1,47.97,47.97,0.0,47.97,27.14,20.83
444,241,83,1,94.75,94.75,0.0,94.75,38.86,55.89
445,242,261,1,8.01,8.01,0.72,7.29,4.59,2.7
446,242,262,1,42.62,42.62,3.84,38.78,25.82,12.96
447,243,260,1,8.93,8.93,0.45,8.48,5.47,3.01
448,244,253,1,61.67,61.67,0.0,61.67,33.62,28.05
449,245,77,2,31.18,62.36,16.84,45.52,27.76,17.76
450,245,180,1,164.53,164.53,44.42,120.11,81.31,38.8
451,245,258,2,45.85,91.7,24.76,66.94,54.92,12.02
452,245,245,2,44.09,88.18,23.81,64.37,38.94,25.43
453,246,272,1,30.03,30.03,0.0,30.03,18.61,11.42
454,247,59,1,41.63,41.63,1.25,40.38,18.91,21.47
455,247,11,1,380.8,380.8,11.42,369.38,252.23,117.15
456,247,151,1,47.78,47.78,1.43,46.35,17.94,28.41
457,247,19,1,155.91,155.91,4.68,151.23,97.97,53.26
458,248,10,1,311.99,311.99,12.48,299.51,178.21,121.3
459,248,26,2,558.41,1116.82,44.67,1072.15,727.78,344.37
460,249,167,2,64.78,129.56,0.0,129.56,45.86,83.7
461,249,25,1,369.86,369.86,0.0,369.86,250.61,119.25
462,250,222,1,39.28,39.28,5.11,34.17,20.3,13.87
463,250,226,1,18.92,18.92,2.46,16.46,11.4,5.06
464,251,226,1,18.92,18.92,0.0,18.92,11.4,7.52
465,252,227,2,32.35,64.7,7.12,57.58,33.98,23.6
466,252,71,1,126.72,126.72,13.94,112.78,48.32,64.46
467,253,43,1,13.1,13.1,0.0,13.1,5.64,7.46
468,253,207,1,41.43,41.43,0.0,41.43,20.72,20.71
469,254,267,1,43.71,43.71,2.19,41.52,27.64,13.88
470,254,207,1,41.43,41.43,2.07,39.36,20.72,18.64
471,254,27,1,418.57,418.57,20.93,397.64,270.57,127.07
472,255,86,1,53.26,53.26,17.58,35.68,23.8,11.88
473,256,264,1,36.36,36.36,0.0,36.36,21.61,14.75
474,257,268,1,47.97,47.97,6.24,41.73,27.14,14.59
475,258,273,1,26.83,26.83,2.15,24.68,14.98,9.7
476,259,217,1,37.77,37.77,7.18,30.59,22.44,8.15
477,259,225,1,29.27,29.27,5.56,23.71,17.68,6.03
478,260,9,1,583.55,583.55,105.04,478.51,380.76,97.75
479,260,228,1,28.94,28.94,5.21,23.73,16.51,7.22
480,261,260,1,8.93,8.93,0.0,8.93,5.47,3.46
481,261,81,1,91.05,91.05,0.0,91.05,40.04,51.01
482,261,255,1,35.81,35.81,0.0,35.81,21.31,14.5
483,262,260,3,8.93,26.79,5.89,20.9,16.41,4.49
484,262,259,1,59.49,59.49,13.09,46.4,32.65,13.75
485,262,178,1,79.57,79.57,17.51,62.06,27.64,34.42
486,262,262,1,42.62,42.62,9.38,33.24,25.82,7.42
487,263,235,1,27.26,27.26,0.0,27.26,11.94,15.32
488,263,270,1,24.67,24.67,0.0,24.67,14.66,10.01
489,264,242,1,66.33,66.33,11.94,54.39,33.39,21.0
490,264,236,1,79.68,79.68,14.34,65.34,41.38,23.96
491,265,245,2,44.09,88.18,21.16,67.02,38.94,28.08
492,265,268,1,47.97,47.97,11.51,36.46,27.14,9.32
493,266,262,1,42.62,42.62,0.85,41.77,25.82,15.95
494,267,150,2,79.07,158.14,20.56,137.58,74.18,63.4
495,268,174,1,76.12,76.12,0.0,76.12,29.65,46.47
496,269,265,1,40.93,40.93,0.0,40.93,22.59,18.34
497,269,148,1,209.46,209.46,0.0,209.46,105.44,104.02
498,269,257,1,33.22,33.22,0.0,33.22,19.54,13.68
499,270,252,1,39.2,39.2,0.0,39.2,18.43,20.77
500,270,250,1,16.64,16.64,0.0,16.64,8.28,8.36
501,271,229,1,47.57,47.57,9.99,37.58,23.62,13.96
502,272,191,2,100.48,200.96,0.0,200.96,104.6,96.36
503,272,213,1,30.93,30.93,0.0,30.93,16.13,14.8
504,273,215,2,25.06,50.12,0.0,50.12,26.2,23.92
505,274,19,1,155.91,155.91,0.0,155.91,97.97,57.94
506,274,198,2,115.36,230.72,0.0,230.72,122.0,108.72
507,275,202,1,278.23,278.23,0.0,278.23,137.63,140.6
508,276,201,1,189.78,189.78,0.0,189.78,97.93,91.85
509,276,15,2,552.32,1104.64,0.0,1104.64,698.42,406.22
510,276,21,1,492.37,492.37,0.0,492.37,334.45,157.92
511,277,92,2,155.97,311.94,24.96,286.98,153.28,133.7
512,278,42,1,222.26,222.26,0.0,222.26,135.35,86.91
513,279,12,1,311.98,311.98,0.0,311.98,181.78,130.2
514,280,209,1,21.87,21.87,0.0,21.87,11.18,10.69
515,280,140,3,130.87,392.61,0.0,392.61,201.54,191.07
516,280,105,1,166.97,166.97,0.0,166.97,80.93,86.04
517,281,208,1,37.46,37.46,0.0,37.46,19.75,17.71
518,281,210,1,27.65,27.65,0.0,27.65,15.41,12.24
519,282,190,1,57.73,57.73,1.15,56.58,31.36,25.22
520,283,277,1,642.36,642.36,6.42,635.94,352.28,283.66
521,283,32,1,339.04,339.04,3.39,335.65,213.92,121.73
522,283,19,1,155.91,155.91,1.56,154.35,97.97,56.38
523,283,39,1,352.08,352.08,3.52,348.56,207.07,141.49
524,284,218,1,33.07,33.07,0.0,33.07,16.94,16.13
525,284,141,1,192.76,192.76,0.0,192.76,95.59,97.17
526,285,6,1,214.0,214.0,12.84,201.16,127.2,73.96
527,286,221,2,23.7,47.4,9.01,38.39,24.76,13.63
528,286,214,1,41.77,41.77,7.94,33.83,21.33,12.5
529,287,224,1,16.78,16.78,1.01,15.77,9.36,6.41
530,287,210,1,27.65,27.65,1.66,25.99,15.41,10.58
531,288,193,1,156.39,156.39,0.0,156.39,77.52,78.87
532,288,27,1,418.57,418.57,0.0,418.57,270.57,148.0
533,289,110,1,47.0,47.0,15.04,31.96,21.0,10.96
534,289,39,1,352.08,352.08,112.67,239.41,207.07,32.34
535,289,30,1,279.12,279.12,89.32,189.8,164.33,25.47
536,290,2,2,162.08,324.16,0.0,324.16,203.12,121.04
537,291,211,1,37.32,37.32,4.85,32.47,19.17,13.3
538,292,209,1,21.87,21.87,0.44,21.43,11.18,10.25
539,292,212,1,10.92,10.92,0.22,10.7,6.45,4.25
540,292,223,1,22.23,22.23,0.44,21.79,12.19,9.6
541,293,224,1,16.78,16.78,0.0,16.78,9.36,7.42
542,294,38,1,438.16,438.16,100.78,337.38,292.43,44.95
543,294,28,1,248.41,248.41,57.13,191.28,159.3,31.98
544,295,216,1,17.45,17.45,2.44,15.01,8.66,6.35
545,295,210,1,27.65,27.65,3.87,23.78,15.41,8.37
546,295,11,1,380.8,380.8,53.31,327.49,252.23,75.26
547,295,41,1,70.18,70.18,9.83,60.35,44.9,15.45
548,296,223,1,22.23,22.23,4.45,17.78,12.19,5.59
549,296,234,1,56.84,56.84,11.37,45.47,29.55,15.92
550,297,219,1,24.34,24.34,1.7,22.64,12.97,9.67
551,298,39,1,352.08,352.08,31.69,320.39,207.07,113.32
552,299,32,1,339.04,339.04,0.0,339.04,213.92,125.12
553,299,227,1,32.35,32.35,0.0,32.35,16.99,15.36
554,299,127,1,166.81,166.81,0.0,166.81,79.83,86.98
555,299,30,1,279.12,279.12,0.0,279.12,164.33,114.79
556,300,220,1,29.74,29.74,2.08,27.66,16.81,10.85
557,300,217,1,37.77,37.77,2.64,35.13,22.44,12.69
558,301,214,1,41.77,41.77,2.92,38.85,21.33,17.52
559,301,210,1,27.65,27.65,1.94,25.71,15.41,10.3
560,301,227,2,32.35,64.7,4.53,60.17,33.98,26.19
561,302,213,3,30.93,92.78999999999999,12.99,79.8,48.39,31.41
562,303,135,1,250.2,250.2,0.0,250.2,133.63,116.57
563,303,215,3,25.06,75.17999999999999,0.0,75.18,39.3,35.88
564,304,266,2,46.81,93.62,0.0,93.62,60.14,33.48
565,304,207,2,41.43,82.86,0.0,82.86,41.44,41.42
566,305,210,1,27.65,27.65,0.0,27.65,15.41,12.24
567,306,217,2,37.77,75.54,0.0,75.54,44.88,30.66
568,306,276,1,653.31,653.31,0.0,653.31,342.94,310.37
569,306,220,1,29.74,29.74,0.0,29.74,16.81,12.93
570,306,217,1,37.77,37.77,0.0,37.77,22.44,15.33
571,307,216,3,17.45,52.349999999999994,4.71,47.64,25.98,21.66
572,307,226,1,18.92,18.92,1.7,17.22,11.4,5.82
573,308,253,1,61.67,61.67,11.72,49.95,33.62,16.33
574,308,253,1,61.67,61.67,11.72,49.95,33.62,16.33
575,309,229,1,47.57,47.57,0.0,47.57,23.62,23.95
576,309,232,1,17.43,17.43,0.0,17.43,7.92,9.51
577,309,290,1,798.35,798.35,0.0,798.35,465.98,332.37
578,309,233,2,10.18,20.36,0.0,20.36,10.52,9.84
579,310,237,1,34.29,34.29,4.46,29.83,16.16,13.67
580,310,250,2,16.64,33.28,4.33,28.95,16.56,12.39
581,311,240,1,16.46,16.46,1.98,14.48,8.51,5.97
582,312,246,1,50.57,50.57,0.0,50.57,23.83,26.74
583,312,237,1,34.29,34.29,0.0,34.29,16.16,18.13
584,313,251,1,55.37,55.37,18.83,36.54,29.12,7.42
585,314,285,1,232.22,232.22,25.54,206.68,118.45,88.23
586,315,248,1,40.24,40.24,0.0,40.24,19.1,21.14
587,315,86,1,53.26,53.26,0.0,53.26,23.8,29.46
588,315,246,1,50.57,50.57,0.0,50.57,23.83,26.74
589,315,261,1,8.01,8.01,0.0,8.01,4.59,3.42
590,316,12,1,311.98,311.98,0.0,311.98,181.78,130.2
591,316,135,1,250.2,250.2,0.0,250.2,133.63,116.57
592,317,261,3,8.01,24.03,0.0,24.03,13.77,10.26
593,317,264,1,36.36,36.36,0.0,36.36,21.61,14.75
594,318,234,1,56.84,56.84,21.6,35.24,29.55,5.69
595,319,261,2,8.01,16.02,0.0,16.02,9.18,6.84
596,320,272,1,30.03,30.03,0.0,30.03,18.61,11.42
597,320,283,1,399.69,399.69,0.0,399.69,224.2,175.49
598,320,256,1,62.81,62.81,0.0,62.81,34.38,28.43
599,321,253,1,61.67,61.67,14.8,46.87,33.62,13.25
600,321,259,1,59.49,59.49,14.28,45.21,32.65,12.56
601,322,265,1,40.93,40.93,3.27,37.66,22.59,15.07
602,323,264,1,36.36,36.36,0.0,36.36,21.61,14.75
603,323,262,1,42.62,42.62,0.0,42.62,25.82,16.8
604,323,261,3,8.01,24.03,0.0,24.03,13.77,10.26
605,324,223,2,22.23,44.46,0.0,44.46,24.38,20.08
606,325,29,1,233.45,233.45,39.69,193.76,156.31,37.45
607,325,72,1,54.22,54.22,9.22,45.0,23.6,21.4
608,326,260,1,8.93,8.93,1.16,7.77,5.47,2.3
609,326,44,1,78.43,78.43,10.2,68.23,30.31,37.92
610,326,90,1,78.17,78.17,10.16,68.01,34.77,33.24
611,327,28,1,248.41,248.41,0.0,248.41,159.3,89.11
612,328,2,1,162.08,162.08,1.62,160.46,101.56,58.9
613,328,11,1,380.8,380.8,3.81,376.99,252.23,124.76
614,328,130,1,255.96,255.96,2.56,253.4,140.62,112.78
615,329,42,2,222.26,444.52,97.79,346.73,270.7,76.03
616,330,55,2,99.61,199.22,0.0,199.22,77.9,121.32
617,330,113,1,98.02,98.02,0.0,98.02,46.89,51.13
618,330,101,2,171.21,342.42,0.0,342.42,156.42,186.0
619,331,94,1,71.82,71.82,0.0,71.82,33.38,38.44
620,332,100,1,151.8,151.8,0.0,151.8,67.7,84.1
621,332,91,1,136.48,136.48,0.0,136.48,61.55,74.93
622,332,246,1,50.57,50.57,0.0,50.57,23.83,26.74
623,333,241,1,19.8,19.8,0.99,18.81,9.42,9.39
624,333,62,1,51.36,51.36,2.57,48.79,19.98,28.81
625,334,229,1,47.57,47.57,0.48,47.09,23.62,23.47
626,335,113,1,98.02,98.02,0.0,98.02,46.89,51.13
627,336,229,1,47.57,47.57,0.0,47.57,23.62,23.95
628,337,250,1,16.64,16.64,3.66,12.98,8.28,4.7
629,337,91,1,136.48,136.48,30.03,106.45,61.55,44.9
630,338,243,1,90.3,90.3,21.67,68.63,42.64,25.99
631,338,244,1,72.58,72.58,17.42,55.16,32.43,22.73
632,339,245,1,44.09,44.09,1.32,42.77,19.47,23.3
633,340,280,1,431.22,431.22,38.81,392.41,226.89,165.52
634,341,272,1,30.03,30.03,1.8,28.23,18.61,9.62
635,342,266,1,46.81,46.81,0.0,46.81,30.07,16.74
636,342,255,3,35.81,107.43,0.0,107.43,63.93,43.5
637,343,111,2,112.64,225.28,0.0,225.28,102.58,122.7
638,344,190,1,57.73,57.73,18.47,39.26,31.36,7.9
639,344,269,1,31.54,31.54,10.09,21.45,17.9,3.55
640,345,266,1,46.81,46.81,0.0,46.81,30.07,16.74
641,345,218,2,33.07,66.14,0.0,66.14,33.88,32.26
642,346,263,1,23.84,23.84,0.0,23.84,15.72,8.12
643,347,268,1,47.97,47.97,16.79,31.18,27.14,4.04
644,348,153,2,89.75,179.5,3.59,175.91,67.9,108.01
645,348,166,1,24.49,24.49,0.49,24.0,8.77,15.23
646,349,124,1,179.34,179.34,57.39,121.95,101.8,20.15
647,349,178,1,79.57,79.57,25.46,54.11,27.64,26.47
648,350,99,1,187.35,187.35,0.0,187.35,86.18,101.17
649,350,105,2,166.97,333.94,0.0,333.94,161.86,172.08
650,350,128,1,203.12,203.12,0.0,203.12,113.02,90.1
651,351,107,1,157.68,157.68,0.0,157.68,73.74,83.94
652,351,73,1,90.7,90.7,0.0,90.7,36.98,53.72
653,351,95,1,127.18,127.18,0.0,127.18,52.58,74.6
654,352,107,1,157.68,157.68,53.61,104.07,73.74,30.33
655,353,217,1,37.77,37.77,0.0,37.77,22.44,15.33
656,354,187,3,136.48,409.43999999999994,12.28,397.16,193.44,203.72
657,355,121,1,38.63,38.63,0.0,38.63,21.37,17.26
658,356,111,3,112.64,337.92,0.0,337.92,153.87,184.05
659,356,101,1,171.21,171.21,0.0,171.21,78.21,93.0
660,356,278,1,442.26,442.26,0.0,442.26,232.21,210.05
661,357,101,1,171.21,171.21,35.95,135.26,78.21,57.05
662,358,90,2,78.17,156.34,7.82,148.52,69.54,78.98
663,358,113,2,98.02,196.04,9.8,186.24,93.78,92.46
664,358,209,1,21.87,21.87,1.09,20.78,11.18,9.6
665,358,114,1,172.18,172.18,8.61,163.57,76.35,87.22
666,359,95,1,127.18,127.18,10.17,117.01,52.58,64.43
667,360,3,2,566.32,1132.64,33.98,1098.66,727.56,371.1
668,361,110,1,47.0,47.0,1.41,45.59,21.0,24.59
669,361,108,1,101.65,101.65,3.05,98.6,46.27,52.33
670,362,91,1,136.48,136.48,30.03,106.45,61.55,44.9
671,363,96,1,182.08,182.08,32.77,149.31,77.59,71.72
672,364,57,1,52.46,52.46,0.0,52.46,22.86,29.6
673,364,165,2,71.87,143.74,0.0,143.74,59.52,84.22
674,365,104,2,138.46,276.92,60.92,216.0,134.4,81.6
675,366,103,2,90.94,181.88,16.37,165.51,76.08,89.43
676,366,105,1,166.97,166.97,15.03,151.94,80.93,71.01
677,366,90,1,78.17,78.17,7.04,71.13,34.77,36.36
678,366,114,2,172.18,344.36,30.99,313.37,152.7,160.67
679,367,93,2,146.43,292.86,0.0,292.86,135.98,156.88
680,368,202,1,278.23,278.23,0.0,278.23,137.63,140.6
681,368,104,1,138.46,138.46,0.0,138.46,67.2,71.26
682,368,191,1,100.48,100.48,0.0,100.48,52.3,48.18
683,368,100,1,151.8,151.8,0.0,151.8,67.7,84.1
684,369,89,1,154.65,154.65,0.0,154.65,71.08,83.57
685,369,76,1,121.24,121.24,0.0,121.24,48.24,73.0
686,370,108,3,101.65,304.95000000000005,54.89,250.06,138.81,111.25
687,370,173,3,67.18,201.54000000000002,36.28,165.26,83.07,82.19
688,370,98,1,49.31,49.31,8.88,40.43,20.18,20.25
689,371,101,1,171.21,171.21,17.12,154.09,78.21,75.88
690,371,100,1,151.8,151.8,15.18,136.62,67.7,68.92
691,372,99,2,187.35,374.7,86.18,288.52,172.36,116.16
692,373,244,1,72.58,72.58,23.95,48.63,32.43,16.2
693,373,89,1,154.65,154.65,51.03,103.62,71.08,32.54
694,374,90,1,78.17,78.17,12.51,65.66,34.77,30.89
695,374,111,3,112.64,337.92,54.07,283.85,153.87,129.98
696,374,44,1,78.43,78.43,12.55,65.88,30.31,35.57
697,375,101,2,171.21,342.42,20.55,321.87,156.42,165.45
698,375,241,1,19.8,19.8,1.19,18.61,9.42,9.19
699,376,106,1,153.44,153.44,0.0,153.44,65.17,88.27
700,377,188,1,270.84,270.84,0.0,270.84,124.95,145.89
701,377,108,1,101.65,101.65,0.0,101.65,46.27,55.38
702,378,89,1,154.65,154.65,0.0,154.65,71.08,83.57
703,378,104,1,138.46,138.46,0.0,138.46,67.2,71.26
704,378,207,1,41.43,41.43,0.0,41.43,20.72,20.71
705,379,114,3,172.18,516.54,46.49,470.05,229.05,241.0
706,380,77,1,31.18,31.18,0.0,31.18,13.88,17.3
707,381,126,1,29.0,29.0,1.45,27.55,15.65,11.9
708,381,61,1,109.86,109.86,5.49,104.37,41.93,62.44
709,382,195,1,195.81,195.81,0.0,195.81,102.73,93.08
710,383,196,1,52.32,52.32,7.85,44.47,23.91,20.56
711,383,118,3,64.49,193.46999999999997,29.02,164.45,104.61,59.84
712,383,203,1,160.15,160.15,24.02,136.13,77.39,58.74
713,383,1,1,363.59,363.59,54.54,309.05,223.99,85.06
714,384,194,1,54.84,54.84,0.0,54.84,25.72,29.12
715,384,193,1,156.39,156.39,0.0,156.39,77.52,78.87
716,384,189,1,303.59,303.59,0.0,303.59,156.28,147.31
717,385,179,1,170.72,170.72,0.0,170.72,87.45,83.27
718,386,191,2,100.48,200.96,0.0,200.96,104.6,96.36
719,387,194,1,54.84,54.84,3.84,51.0,25.72,25.28
720,388,198,1,115.36,115.36,4.61,110.75,61.0,49.75
721,388,184,2,18.95,37.9,1.52,36.38,19.44,16.94
722,388,294,1,563.94,563.94,22.56,541.38,314.72,226.66
723,388,179,1,170.72,170.72,6.83,163.89,87.45,76.44
724,389,151,1,47.78,47.78,4.3,43.48,17.94,25.54
725,389,227,2,32.35,64.7,5.82,58.88,33.98,24.9
726,390,134,3,215.58,646.74,0.0,646.74,309.78,336.96
727,391,207,2,41.43,82.86,7.46,75.4,41.44,33.96
728,392,30,2,279.12,558.24,167.47,390.77,328.66,62.11
729,393,166,1,24.49,24.49,0.0,24.49,8.77,15.72
730,394,103,1,90.94,90.94,0.0,90.94,38.04,52.9
731,394,34,1,49.44,49.44,0.0,49.44,28.0,21.44
732,394,236,1,79.68,79.68,0.0,79.68,41.38,38.3
733,395,243,2,90.3,180.6,9.03,171.57,85.28,86.29
734,396,133,1,95.31,95.31,20.97,74.34,53.03,21.31
735,397,286,1,272.52,272.52,65.4,207.12,144.73,62.39
736,397,286,1,272.52,272.52,65.4,207.12,144.73,62.39
737,397,128,1,203.12,203.12,48.75,154.37,113.02,41.35
738,398,37,3,298.97,896.9100000000001,0.0,896.91,560.46,336.45
739,399,134,1,215.58,215.58,0.0,215.58,103.26,112.32
740,399,2,1,162.08,162.08,0.0,162.08,101.56,60.52
741,399,133,1,95.31,95.31,0.0,95.31,53.03,42.28
742,399,148,2,209.46,418.92,0.0,418.92,210.88,208.04
743,400,10,2,311.99,623.98,0.0,623.98,356.42,267.56
744,400,219,1,24.34,24.34,0.0,24.34,12.97,11.37
745,401,174,1,76.12,76.12,22.07,54.05,29.65,24.4
746,401,22,1,326.63,326.63,94.72,231.91,187.35,44.56
747,402,11,1,380.8,380.8,22.85,357.95,252.23,105.72
748,403,120,1,161.81,161.81,0.0,161.81,88.31,73.5
749,404,5,2,454.26,908.52,0.0,908.52,593.54,314.98
750,404,146,2,17.17,34.34,0.0,34.34,19.12,15.22
751,404,140,3,130.87,392.61,0.0,392.61,201.54,191.07
752,405,13,1,233.74,233.74,0.0,233.74,135.11,98.63
753,405,39,1,352.08,352.08,0.0,352.08,207.07,145.01
754,405,119,1,201.72,201.72,0.0,201.72,97.92,103.8
755,406,15,2,552.32,1104.64,0.0,1104.64,698.42,406.22
756,406,124,1,179.34,179.34,0.0,179.34,101.8,77.54
757,407,118,1,64.49,64.49,5.16,59.33,34.87,24.46
758,407,117,1,177.36,177.36,14.19,163.17,93.41,69.76
759,407,4,1,82.01,82.01,6.56,75.45,54.76,20.69
760,408,12,1,311.98,311.98,0.0,311.98,181.78,130.2
761,409,18,1,486.96,486.96,112.0,374.96,286.18,88.78
762,410,125,1,109.16,109.16,42.57,66.59,59.2,7.39
763,410,144,1,70.97,70.97,27.68,43.29,36.64,6.65
764,410,27,1,418.57,418.57,163.24,255.33,270.57,-15.24
765,410,115,1,59.84,59.84,23.34,36.5,28.13,8.37
766,411,275,1,183.24,183.24,0.0,183.24,103.16,80.08
767,411,279,1,727.0,727.0,0.0,727.0,368.97,358.03
768,412,269,1,31.54,31.54,9.78,21.76,17.9,3.86
769,412,268,1,47.97,47.97,14.87,33.1,27.14,5.96
770,413,259,1,59.49,59.49,18.44,41.05,32.65,8.4
771,413,111,1,112.64,112.64,34.92,77.72,51.29,26.43
772,414,181,1,26.0,26.0,0.0,26.0,12.39,13.61
773,414,277,1,642.36,642.36,0.0,642.36,352.28,290.08
774,414,194,1,54.84,54.84,0.0,54.84,25.72,29.12
775,415,189,2,303.59,607.18,48.57,558.61,312.56,246.05
776,415,275,1,183.24,183.24,14.66,168.58,103.16,65.42
777,416,289,1,680.34,680.34,13.61,666.73,374.21,292.52
778,416,18,1,486.96,486.96,9.74,477.22,286.18,191.04
779,416,187,1,136.48,136.48,2.73,133.75,64.48,69.27
780,417,290,1,798.35,798.35,271.44,526.91,465.98,60.93
781,418,281,1,657.42,657.42,0.0,657.42,360.61,296.81
782,418,203,1,160.15,160.15,0.0,160.15,77.39,82.76
783,419,70,2,55.03,110.06,7.7,102.36,50.22,52.14
784,419,162,1,45.4,45.4,3.18,42.22,18.49,23.73
785,420,160,1,76.38,76.38,15.28,61.1,27.43,33.67
786,420,177,3,63.64,190.92000000000002,38.18,152.74,78.48,74.26
787,421,181,1,26.0,26.0,9.1,16.9,12.39,4.51
788,422,153,1,89.75,89.75,19.74,70.01,33.95,36.06
789,423,177,3,63.64,190.92000000000002,43.91,147.01,78.48,68.53
790,423,167,1,64.78,64.78,14.9,49.88,22.93,26.95
791,424,166,1,24.49,24.49,4.16,20.33,8.77,11.56
792,425,132,1,102.64,102.64,0.0,102.64,53.44,49.2
793,426,239,1,34.48,34.48,2.07,32.41,16.53,15.88
794,426,243,1,90.3,90.3,5.42,84.88,42.64,42.24
795,427,114,3,172.18,516.54,0.0,516.54,229.05,287.49
796,428,207,1,41.43,41.43,0.0,41.43,20.72,20.71
797,428,170,1,58.85,58.85,0.0,58.85,21.43,37.42
798,429,163,1,94.11,94.11,0.0,94.11,34.37,59.74
799,430,291,3,105.59,316.77,50.68,266.09,186.84,79.25
800,430,143,1,31.67,31.67,5.07,26.6,17.73,8.87
801,430,167,1,64.78,64.78,10.36,54.42,22.93,31.49
802,431,19,1,155.91,155.91,20.27,135.64,97.97,37.67
803,432,154,1,79.17,79.17,3.96,75.21,29.49,45.72
804,433,246,1,50.57,50.57,0.0,50.57,23.83,26.74
805,434,231,1,79.55,79.55,28.64,50.91,41.55,9.36
806,434,246,1,50.57,50.57,18.21,32.36,23.83,8.53
807,435,250,1,16.64,16.64,0.33,16.31,8.28,8.03
808,436,281,1,657.42,657.42,0.0,657.42,360.61,296.81
809,437,277,1,642.36,642.36,57.81,584.55,352.28,232.27
810,437,213,1,30.93,30.93,2.78,28.15,16.13,12.02
811,437,278,3,442.26,1326.78,119.41,1207.37,696.63,510.74
812,437,223,3,22.23,66.69,6.0,60.69,36.57,24.12
813,438,267,1,43.71,43.71,3.06,40.65,27.64,13.01
814,439,260,1,8.93,8.93,0.09,8.84,5.47,3.37
815,439,255,2,35.81,71.62,0.72,70.9,42.62,28.28
816,440,262,1,42.62,42.62,0.0,42.62,25.82,16.8
817,441,267,1,43.71,43.71,0.0,43.71,27.64,16.07
818,441,253,2,61.67,123.34,0.0,123.34,67.24,56.1
819,442,274,1,60.3,60.3,0.0,60.3,33.05,27.25
820,443,256,1,62.81,62.81,0.0,62.81,34.38,28.43
821,444,248,1,40.24,40.24,15.29,24.95,19.1,5.85
822,445,138,2,251.37,502.74,15.08,487.66,249.4,238.26
823,446,256,1,62.81,62.81,19.47,43.34,34.38,8.96
824,446,211,1,37.32,37.32,11.57,25.75,19.17,6.58
825,447,259,1,59.49,59.49,1.19,58.3,32.65,25.65
826,447,264,2,36.36,72.72,1.45,71.27,43.22,28.05
827,447,265,1,40.93,40.93,0.82,40.11,22.59,17.52
828,448,267,1,43.71,43.71,0.87,42.84,27.64,15.2
829,449,257,1,33.22,33.22,12.62,20.6,19.54,1.06
830,450,269,2,31.54,63.08,0.0,63.08,35.8,27.28
831,451,219,1,24.34,24.34,0.0,24.34,12.97,11.37
832,451,210,1,27.65,27.65,0.0,27.65,15.41,12.24
833,452,224,2,16.78,33.56,0.0,33.56,18.72,14.84
834,453,225,2,29.27,58.54,4.68,53.86,35.36,18.5
835,453,252,1,39.2,39.2,3.14,36.06,18.43,17.63
836,453,217,1,37.77,37.77,3.02,34.75,22.44,12.31
837,454,224,1,16.78,16.78,1.01,15.77,9.36,6.41
838,454,173,1,67.18,67.18,4.03,63.15,27.69,35.46
839,455,236,2,79.68,159.36,0.0,159.36,82.76,76.6
840,455,239,1,34.48,34.48,0.0,34.48,16.53,17.95
841,456,228,1,28.94,28.94,0.0,28.94,16.51,12.43
842,457,220,1,29.74,29.74,0.0,29.74,16.81,12.93
843,457,207,1,41.43,41.43,0.0,41.43,20.72,20.71
844,458,242,1,66.33,66.33,13.27,53.06,33.39,19.67
845,458,221,1,23.7,23.7,4.74,18.96,12.38,6.58
846,458,226,1,18.92,18.92,3.78,15.14,11.4,3.74
847,459,213,1,30.93,30.93,6.5,24.43,16.13,8.3
848,459,225,3,29.27,87.81,18.44,69.37,53.04,16.33
849,460,227,2,32.35,64.7,0.0,64.7,33.98,30.72
850,461,243,1,90.3,90.3,28.9,61.4,42.64,18.76
851,462,45,1,75.44,75.44,0.0,75.44,31.72,43.72
852,463,92,2,155.97,311.94,40.55,271.39,153.28,118.11
853,464,184,2,18.95,37.9,6.82,31.08,19.44,11.64
854,464,173,1,67.18,67.18,12.09,55.09,27.69,27.4
855,464,240,1,16.46,16.46,2.96,13.5,8.51,4.99
856,465,179,1,170.72,170.72,39.27,131.45,87.45,44.0
857,466,193,1,156.39,156.39,0.0,156.39,77.52,78.87
858,466,248,1,40.24,40.24,0.0,40.24,19.1,21.14
859,467,237,1,34.29,34.29,7.89,26.4,16.16,10.24
860,468,205,1,299.18,299.18,11.97,287.21,160.65,126.56
861,468,201,3,189.78,569.34,22.77,546.57,293.79,252.78
862,469,259,1,59.49,59.49,4.16,55.33,32.65,22.68
863,469,252,1,39.2,39.2,2.74,36.46,18.43,18.03
864,469,241,1,19.8,19.8,1.39,18.41,9.42,8.99
865,470,231,1,79.55,79.55,0.0,79.55,41.55,38.0
866,470,235,3,27.26,81.78,0.0,81.78,35.82,45.96
