return_id,order_item_id,return_date,return_reason,refund_amount
2391,47194,2025-05-13,Not as described,143.53
2392,47195,2025-05-21,Wrong size/fit,90.94
2393,47212,2026-01-10,Wrong size/fit,71.82
2394,47216,2026-04-26,Wrong size/fit,155.97
2395,47219,2026-04-26,Changed mind,363.59
2396,47226,2025-12-17,Not as described,295.89
2397,47237,2026-08-17,Wrong size/fit,167.01
2398,47246,2025-12-24,Wrong size/fit,83.94
2399,47256,2025-11-25,Wrong size/fit,68.15
2400,47258,2025-12-25,Wrong size/fit,41.01
2401,47285,2026-01-26,Defective/damaged,37.7
2402,47304,2025-11-27,Not as described,159.1
2403,47354,2025-11-23,Changed mind,947.34
2404,47383,2025-11-30,Not as described,95.17
2405,47389,2024-07-21,Wrong size/fit,72.17
2406,47390,2024-08-05,Wrong size/fit,78.19
2407,47416,2023-10-09,Wrong size/fit,107.2
2408,47477,2026-08-23,Wrong size/fit,90.7
2409,47493,2025-02-05,Not as described,49.31
2410,47500,2025-05-29,Changed mind,61.07
2411,47511,2025-10-30,Changed mind,492.37
2412,47523,2026-03-24,Changed mind,379.72
2413,47530,2026-06-09,Changed mind,695.01
2414,47574,2024-11-25,Changed mind,55.57
2415,47586,2026-02-17,Changed mind,78.43
2416,47639,2025-05-29,Wrong size/fit,309.3
2417,47654,2026-05-03,Wrong size/fit,112.64
2418,47660,2025-04-16,Not as described,511.92
2419,47675,2024-07-01,Changed mind,153.44
2420,47682,2024-08-11,Wrong size/fit,181.88
2421,47684,2024-08-23,Not as described,47.0
2422,47717,2026-04-14,Wrong size/fit,91.05
2423,47747,2024-06-15,Wrong size/fit,153.44
2424,47751,2024-07-03,Defective/damaged,60.24
2425,47770,2026-07-25,Defective/damaged,199.88
2426,47809,2023-12-21,Defective/damaged,66.33
2427,47812,2023-10-16,Not as described,102.73
2428,47820,2024-06-13,Not as described,138.14
2429,47821,2023-05-16,Not as described,107.14
2430,47829,2026-01-01,Wrong size/fit,138.59
2431,47873,2024-02-09,Wrong size/fit,153.44
2432,47894,2025-05-20,Defective/damaged,183.24
2433,47905,2025-10-08,Not as described,676.11
2434,47909,2025-12-13,Changed mind,223.47
2435,48001,2024-08-24,Not as described,64.49
2436,48007,2024-09-21,Not as described,65.69
2437,48031,2025-05-28,Changed mind,233.6
2438,48052,2023-10-10,Defective/damaged,234.12
2439,48056,2023-12-21,Changed mind,163.28
2440,48064,2024-01-25,Changed mind,34.34
2441,48100,2026-06-20,Not as described,12.09
2442,48133,2025-02-21,Changed mind,337.92
2443,48147,2025-07-15,Wrong size/fit,54.32
2444,48150,2025-08-07,Not as described,164.52
2445,48155,2023-07-09,Wrong size/fit,225.5
2446,48162,2023-09-24,Changed mind,77.25
2447,48164,2023-10-17,Wrong size/fit,154.65
2448,48178,2025-01-30,Changed mind,41.33
2449,48232,2023-07-03,Wrong size/fit,169.33
2450,48244,2024-04-10,Changed mind,182.08
2451,48297,2024-12-04,Wrong size/fit,63.67
2452,48329,2025-12-25,Wrong size/fit,157.68
2453,48388,2025-03-06,Defective/damaged,79.8
2454,48400,2025-04-22,Changed mind,588.43
2455,48433,2025-04-27,Changed mind,66.36
2456,48450,2026-03-11,Wrong size/fit,139.11
2457,48490,2024-02-15,Wrong size/fit,105.56
2458,48514,2025-07-09,Not as described,266.99
2459,48537,2026-05-28,Not as described,303.59
2460,48544,2024-05-23,Wrong size/fit,47.0
2461,48589,2023-07-20,Changed mind,157.91
2462,48611,2025-08-17,Changed mind,110.92
2463,48618,2025-12-14,Wrong size/fit,78.17
2464,48627,2025-07-02,Defective/damaged,640.24
2465,48644,2025-09-21,Changed mind,199.88
2466,48645,2025-10-18,Changed mind,66.39
2467,48652,2026-04-01,Changed mind,22.66
2468,48688,2025-05-17,Changed mind,371.97
2469,48745,2024-07-21,Changed mind,290.0
2470,48754,2025-09-06,Wrong size/fit,126.72
2471,48831,2026-06-03,Wrong size/fit,50.27
2472,48835,2026-07-07,Wrong size/fit,45.01
2473,48838,2026-07-27,Changed mind,220.49
2474,48873,2025-05-27,Not as described,90.94
2475,48886,2025-11-30,Changed mind,2041.02
2476,48930,2025-09-02,Changed mind,162.52
2477,48970,2026-07-10,Defective/damaged,736.11
2478,48974,2024-01-29,Changed mind,79.38
2479,48998,2026-07-06,Wrong size/fit,127.39
2480,49025,2023-07-29,Wrong size/fit,68.49
2481,49030,2023-10-25,Not as described,49.82
2482,49044,2024-09-08,Not as described,86.66
2483,49052,2024-11-30,Wrong size/fit,104.32
2484,49072,2024-07-21,Defective/damaged,563.94
2485,49094,2024-12-29,Defective/damaged,61.07
2486,49109,2023-07-05,Defective/damaged,78.5
2487,49124,2025-04-19,Wrong size/fit,24.22
2488,49152,2026-04-12,Wrong size/fit,90.94
2489,49160,2023-07-01,Changed mind,76.11
2490,49167,2024-01-28,Defective/damaged,79.55
2491,49180,2025-06-21,Wrong size/fit,126.72
2492,49181,2025-06-15,Changed mind,68.23
2493,49217,2026-03-15,Defective/damaged,25.06
2494,49246,2024-04-02,Defective/damaged,139.23
2495,49269,2023-12-25,Changed mind,45.87
2496,49281,2024-09-07,Changed mind,46.57
2497,49299,2024-02-20,Wrong size/fit,109.86
2498,49323,2024-01-01,Wrong size/fit,337.92
2499,49396,2024-03-21,Not as described,66.77
2500,49478,2023-03-17,Changed mind,27.53
2501,49518,2026-06-01,Changed mind,69.08
2502,49539,2023-06-20,Changed mind,83.32
2503,49561,2023-07-06,Changed mind,90.3
2504,49569,2024-01-11,Wrong size/fit,78.17
2505,49594,2024-03-28,Wrong size/fit,64.14
2506,49595,2024-04-07,Wrong size/fit,13.1
2507,49597,2024-06-07,Not as described,110.55
2508,49601,2024-06-01,Wrong size/fit,55.03
2509,49611,2026-02-01,Changed mind,89.12
2510,49614,2026-02-26,Defective/damaged,63.64
2511,49628,2026-07-17,Changed mind,50.24
2512,49635,2025-04-11,Wrong size/fit,124.78
2513,49668,2025-02-05,Changed mind,270.84
2514,49669,2025-02-08,Wrong size/fit,104.32
2515,49679,2023-07-21,Changed mind,43.21
2516,49730,2023-02-14,Changed mind,204.59
2517,49837,2025-12-09,Not as described,17.15
2518,49859,2026-06-03,Defective/damaged,40.65
2519,49876,2023-12-01,Wrong size/fit,130.61
2520,49879,2023-12-04,Changed mind,131.91
2521,49886,2024-02-28,Wrong size/fit,428.08
2522,49910,2026-08-30,Changed mind,98.62
2523,49933,2025-12-03,Not as described,349.29
2524,49946,2025-08-09,Wrong size/fit,64.1
2525,49953,2025-09-28,Not as described,171.21
2526,49956,2026-01-23,Wrong size/fit,136.48
2527,49971,2025-08-27,Changed mind,73.91
2528,49994,2026-08-24,Changed mind,427.08
2529,50036,2024-08-18,Defective/damaged,34.17
2530,50039,2024-06-21,Changed mind,99.77
2531,50071,2024-11-27,Not as described,300.5
2532,50074,2025-06-05,Changed mind,797.64
2533,50079,2023-10-01,Wrong size/fit,105.18
2534,50086,2026-05-19,Not as described,563.94
2535,50093,2026-08-12,Defective/damaged,335.74
2536,50098,2024-10-07,Wrong size/fit,94.0
2537,50099,2026-01-05,Wrong size/fit,49.31
2538,50103,2025-06-03,Not as described,523.24
2539,50120,2024-12-24,Defective/damaged,118.87
2540,50121,2025-06-18,Defective/damaged,408.3
2541,50142,2025-12-14,Defective/damaged,255.96
2542,50152,2024-07-20,Not as described,183.24
2543,50182,2026-08-24,Changed mind,157.68
2544,50252,2025-07-29,Wrong size/fit,143.53
2545,50272,2023-09-16,Defective/damaged,32.23
2546,50281,2024-04-07,Defective/damaged,188.22
2547,50294,2024-07-30,Not as described,35.5
2548,50309,2026-05-26,Changed mind,32.5
2549,50311,2026-08-06,Wrong size/fit,47.21
2550,50327,2025-01-04,Changed mind,87.42
2551,50336,2025-08-15,Changed mind,187.35
2552,50345,2025-11-20,Wrong size/fit,143.64
2553,50347,2025-12-02,Wrong size/fit,82.89
2554,50350,2026-01-16,Wrong size/fit,141.1
2555,50360,2026-05-08,Not as described,267.17
2556,50372,2023-05-29,Changed mind,300.74
2557,50390,2026-06-08,Not as described,64.49
2558,50393,2026-06-21,Changed mind,183.12
2559,50415,2025-09-14,Wrong size/fit,49.99
2560,50424,2025-10-28,Wrong size/fit,31.17
2561,50425,2025-11-30,Changed mind,104.32
2562,50428,2026-01-24,Not as described,219.72
2563,50429,2026-02-10,Changed mind,121.24
2564,50448,2026-05-22,Wrong size/fit,364.16
2565,50449,2026-07-03,Changed mind,89.88
2566,50460,2026-01-02,Changed mind,32.89
2567,50463,2024-12-05,Changed mind,78.13
2568,50467,2026-06-05,Defective/damaged,374.02
2569,50508,2023-08-30,Changed mind,182.19
2570,50543,2025-03-01,Defective/damaged,199.62
2571,50547,2024-12-16,Wrong size/fit,62.71
2572,50550,2025-04-23,Changed mind,253.44
2573,50554,2023-05-13,Defective/damaged,96.8
2574,50562,2023-10-06,Changed mind,291.69
2575,50568,2023-12-19,Not as described,119.96
2576,50586,2024-06-03,Wrong size/fit,49.31
2577,50601,2025-01-23,Not as described,127.18
2578,50605,2025-04-13,Wrong size/fit,29.59
2579,50615,2024-10-30,Defective/damaged,438.16
2580,50627,2023-09-05,Defective/damaged,324.16
2581,50629,2023-10-20,Changed mind,50.34
2582,50630,2023-10-19,Changed mind,91.26
2583,50634,2024-02-27,Changed mind,40.92
2584,50654,2023-11-20,Changed mind,38.06
2585,50660,2023-08-30,Not as described,55.55
2586,50707,2023-10-22,Changed mind,34.29
2587,50780,2025-07-03,Not as described,267.07
2588,50801,2025-12-06,Not as described,76.38
2589,50842,2023-02-19,Not as described,27.26
2590,50846,2023-05-08,Changed mind,657.42
2591,50885,2023-06-01,Wrong size/fit,359.05
2592,50903,2023-12-11,Wrong size/fit,143.84
2593,50909,2024-03-07,Defective/damaged,26.0
2594,50918,2024-06-20,Not as described,171.21
2595,50935,2025-05-17,Changed mind,218.09
2596,50956,2025-12-14,Wrong size/fit,42.89
2597,50980,2025-01-11,Changed mind,146.64
2598,51017,2026-06-09,Wrong size/fit,136.48
2599,51025,2025-11-01,Defective/damaged,17.29
2600,51056,2024-08-20,Defective/damaged,155.91
2601,51080,2024-02-13,Changed mind,46.56
2602,51100,2024-11-22,Changed mind,257.79
2603,51111,2025-04-17,Not as described,272.88
2604,51196,2024-04-04,Not as described,45.59
2605,51198,2024-04-07,Not as described,181.13
2606,51211,2024-12-04,Not as described,1008.35
2607,51226,2025-05-15,Not as described,74.36
2608,51261,2024-05-28,Changed mind,107.23
2609,51314,2026-03-28,Not as described,153.44
2610,51348,2025-04-13,Changed mind,52.05
2611,51359,2024-12-21,Wrong size/fit,90.42
2612,51365,2025-06-09,Not as described,680.34
2613,51374,2024-10-01,Changed mind,163.25
2614,51389,2025-07-22,Wrong size/fit,50.54
2615,51403,2026-05-14,Defective/damaged,26.6
2616,51413,2023-10-13,Not as described,199.88
2617,51425,2024-10-05,Changed mind,141.91
2618,51430,2024-12-05,Changed mind,578.29
2619,51432,2025-01-08,Changed mind,232.22
2620,51446,2025-04-11,Wrong size/fit,117.78
2621,51468,2025-01-31,Wrong size/fit,81.1
2622,51479,2026-02-16,Defective/damaged,107.43
2623,51490,2026-05-30,Defective/damaged,278.23
2624,51498,2026-04-16,Not as described,45.25
2625,51544,2024-01-14,Changed mind,1959.93
2626,51557,2025-01-08,Changed mind,106.06
2627,51562,2023-02-20,Changed mind,558.24
2628,51573,2026-05-07,Changed mind,114.82
2629,51600,2023-12-19,Defective/damaged,17.43
2630,51636,2024-04-14,Not as described,142.69
2631,51650,2023-10-10,Wrong size/fit,36.33
2632,51667,2025-01-01,Wrong size/fit,90.08
2633,51677,2025-02-27,Not as described,27.06
2634,51733,2025-07-26,Changed mind,49.31
2635,51738,2025-08-12,Changed mind,63.44
2636,51742,2025-09-04,Not as described,27.65
2637,51749,2026-01-06,Not as described,199.88
2638,51752,2026-03-31,Changed mind,339.04
2639,51818,2023-01-29,Wrong size/fit,269.64
2640,51824,2023-06-04,Wrong size/fit,79.97
2641,51825,2023-06-09,Changed mind,38.5
2642,51832,2023-09-27,Changed mind,129.41
2643,51838,2023-11-16,Not as described,72.79
2644,51870,2024-02-07,Not as described,549.72
2645,51876,2024-09-22,Wrong size/fit,152.2
2646,51923,2026-03-11,Not as described,799.38
2647,51964,2025-03-16,Wrong size/fit,127.18
2648,51967,2025-05-20,Not as described,78.17
2649,51987,2026-03-10,Wrong size/fit,162.66
2650,51988,2026-05-28,Changed mind,27.13
2651,52018,2025-02-23,Wrong size/fit,37.56
2652,52019,2025-07-10,Wrong size/fit,14.08
2653,52022,2025-07-10,Changed mind,66.67
2654,52049,2025-01-04,Not as described,95.14
2655,52090,2025-03-14,Changed mind,438.75
2656,52094,2025-06-26,Changed mind,202.03
2657,52125,2023-08-19,Wrong size/fit,59.01
2658,52127,2024-03-28,Wrong size/fit,53.26
2659,52148,2024-03-28,Defective/damaged,298.97
2660,52155,2025-06-24,Wrong size/fit,27.89
2661,52157,2025-07-09,Changed mind,29.0
2662,52161,2025-08-08,Wrong size/fit,155.39
2663,52170,2024-09-02,Not as described,71.0
2664,52187,2025-02-08,Wrong size/fit,29.59
2665,52196,2026-06-27,Changed mind,273.54
2666,52286,2024-06-11,Wrong size/fit,63.26
2667,52325,2024-08-31,Defective/damaged,191.34
2668,52345,2025-05-26,Changed mind,298.97
2669,52375,2024-01-21,Changed mind,369.86
2670,52378,2024-02-08,Defective/damaged,174.62
2671,52388,2024-10-23,Changed mind,421.98
2672,52415,2026-01-09,Wrong size/fit,124.64
2673,52450,2024-07-01,Changed mind,156.14
2674,52467,2025-10-12,Wrong size/fit,82.49
2675,52547,2024-11-28,Changed mind,339.04
2676,52561,2024-11-04,Defective/damaged,279.12
2677,52571,2025-03-29,Not as described,150.76
2678,52576,2025-05-15,Defective/damaged,27.55
2679,52611,2024-11-08,Changed mind,223.2
2680,52618,2024-12-01,Not as described,103.79
2681,52623,2025-01-27,Defective/damaged,201.16
2682,52655,2026-01-08,Defective/damaged,215.04
2683,52694,2024-04-15,Changed mind,52.83
2684,52705,2023-07-24,Wrong size/fit,77.35
2685,52749,2024-04-05,Not as described,94.0
2686,52764,2026-07-14,Defective/damaged,663.62
2687,52766,2026-02-15,Changed mind,34.48
2688,52775,2024-12-26,Not as described,120.1
2689,52785,2024-07-06,Wrong size/fit,171.38
2690,52839,2025-12-12,Changed mind,290.1
2691,52908,2025-09-29,Changed mind,489.8
2692,52915,2025-01-25,Wrong size/fit,33.16
2693,52918,2026-05-18,Defective/damaged,588.85
2694,52977,2024-07-20,Wrong size/fit,109.86
2695,52993,2024-02-21,Changed mind,77.35
2696,52994,2024-03-30,Wrong size/fit,112.64
2697,53041,2025-05-22,Wrong size/fit,30.82
2698,53090,2026-07-04,Defective/damaged,14.66
2699,53141,2025-12-13,Changed mind,122.92
2700,53154,2024-02-11,Wrong size/fit,114.92
2701,53222,2025-05-14,Defective/damaged,79.07
2702,53257,2024-01-27,Wrong size/fit,126.91
2703,53291,2024-04-16,Not as described,14.4
2704,53308,2025-05-10,Changed mind,270.05
2705,53312,2025-08-22,Not as described,473.04
2706,53384,2024-07-21,Not as described,667.48
2707,53406,2025-05-27,Defective/damaged,251.37
2708,53453,2024-12-03,Not as described,109.24
2709,53489,2024-01-30,Not as described,9.39
2710,53501,2024-09-09,Not as described,12.7
2711,53508,2026-04-30,Changed mind,201.72
2712,53514,2026-05-24,Changed mind,143.53
2713,53538,2026-06-29,Not as described,34.84
2714,53540,2026-07-30,Changed mind,16.47
2715,53555,2025-09-06,Defective/damaged,47.03
2716,53614,2026-07-24,Defective/damaged,566.32
2717,53649,2023-02-16,Changed mind,52.62
2718,53669,2025-08-05,Changed mind,37.77
2719,53674,2025-11-16,Not as described,291.77
2720,53766,2026-01-25,Not as described,653.31
2721,53792,2026-04-28,Not as described,119.12
2722,53828,2024-04-28,Wrong size/fit,76.1
2723,53832,2024-09-19,Wrong size/fit,55.57
2724,53872,2026-02-01,Wrong size/fit,78.43
2725,53935,2025-07-21,Not as described,78.08
2726,53953,2024-12-26,Changed mind,61.07
2727,53974,2024-08-04,Wrong size/fit,225.28
2728,53980,2026-06-18,Changed mind,89.75
2729,54003,2025-07-21,Wrong size/fit,52.68
2730,54019,2025-03-02,Changed mind,83.49
2731,54052,2025-09-25,Defective/damaged,168.58
2732,54055,2026-01-01,Defective/damaged,1255.35
2733,54063,2023-10-07,Not as described,414.14
2734,54077,2023-03-14,Defective/damaged,138.45
2735,54150,2023-11-13,Changed mind,92.82
2736,54165,2025-04-27,Not as described,220.74
2737,54177,2024-04-27,Changed mind,66.67
2738,54178,2024-04-30,Wrong size/fit,51.51
2739,54191,2025-11-11,Wrong size/fit,41.63
2740,54192,2025-11-06,Changed mind,225.28
2741,54233,2026-02-07,Wrong size/fit,167.53
2742,54257,2024-06-09,Wrong size/fit,142.28
2743,54274,2026-05-01,Wrong size/fit,103.18
2744,54285,2026-07-21,Wrong size/fit,76.22
2745,54310,2026-06-08,Changed mind,377.03
2746,54325,2023-12-28,Changed mind,739.72
2747,54340,2023-04-01,Wrong size/fit,130.86
2748,54348,2023-11-16,Changed mind,42.77
2749,54358,2024-09-01,Wrong size/fit,47.0
2750,54368,2026-04-29,Changed mind,197.39
2751,54373,2026-05-21,Not as described,690.82
2752,54375,2025-05-14,Not as described,195.88
2753,54406,2025-06-04,Wrong size/fit,447.92
2754,54407,2025-07-19,Not as described,460.32
2755,54412,2025-10-19,Changed mind,204.85
2756,54419,2026-03-16,Defective/damaged,246.16
2757,54424,2026-06-04,Not as described,151.8
2758,54436,2023-05-22,Not as described,300.83
2759,54440,2024-06-26,Not as described,71.76
2760,54452,2024-09-08,Changed mind,303.6
2761,54469,2025-03-14,Changed mind,153.44
2762,54495,2026-04-01,Not as described,308.7
2763,54523,2023-03-22,Changed mind,173.48
2764,54543,2023-08-02,Changed mind,319.75
2765,54557,2024-03-07,Changed mind,163.47
2766,54617,2023-11-08,Wrong size/fit,217.88
2767,54633,2023-09-06,Defective/damaged,241.32
2768,54638,2023-10-26,Not as described,517.79
2769,54642,2024-02-26,Changed mind,45.12
2770,54649,2025-07-25,Defective/damaged,90.78
2771,54677,2025-02-06,Changed mind,315.78
2772,54757,2026-03-25,Not as described,25.14
2773,54826,2025-11-24,Not as described,170.97
2774,54848,2024-04-12,Wrong size/fit,117.01
2775,54911,2024-01-09,Not as described,57.28
2776,54920,2023-03-30,Changed mind,276.27
2777,54924,2023-06-27,Changed mind,239.55
2778,54953,2024-10-31,Not as described,195.81
2779,54988,2024-10-28,Defective/damaged,47.78
2780,55006,2025-08-18,Changed mind,486.96
2781,55084,2023-05-07,Not as described,380.8
2782,55086,2023-05-10,Changed mind,583.55
2783,55099,2023-10-18,Changed mind,89.48
2784,55100,2023-10-24,Wrong size/fit,16.9
2785,55104,2024-06-04,Not as described,91.26
2786,55119,2026-06-21,Not as described,17.82
2787,55148,2025-11-26,Defective/damaged,30.54
2788,55150,2025-12-20,Changed mind,23.7
2789,55182,2026-03-30,Changed mind,346.08
2790,55239,2024-06-02,Not as described,127.62
2791,55260,2024-06-27,Wrong size/fit,155.97
2792,55272,2026-07-09,Changed mind,94.11
2793,55289,2026-09-14,Defective/damaged,316.75
2794,55308,2025-03-04,Defective/damaged,52.53
2795,55330,2025-12-05,Not as described,73.48
2796,55333,2024-07-07,Not as described,431.22
2797,55334,2024-10-18,Wrong size/fit,133.0
2798,55353,2024-10-11,Wrong size/fit,102.17
2799,55361,2025-08-18,Not as described,41.86
2800,55375,2025-01-19,Changed mind,601.66
2801,55397,2025-06-06,Not as described,54.84
2802,55400,2025-12-12,Changed mind,150.54
2803,55409,2025-12-13,Not as described,79.68
2804,55465,2025-12-24,Changed mind,104.92
2805,55470,2025-06-23,Not as described,143.53
2806,55497,2026-03-25,Wrong size/fit,306.21
2807,55498,2026-03-21,Changed mind,154.78
2808,55561,2026-04-12,Changed mind,473.04
2809,55575,2024-02-20,Changed mind,250.2
2810,55590,2025-01-10,Defective/damaged,107.53
2811,55605,2024-02-24,Wrong size/fit,149.39
2812,55631,2025-01-23,Not as described,304.95
2813,55655,2023-06-16,Defective/damaged,541.38
2814,55660,2023-11-19,Changed mind,106.47
2815,55676,2024-10-26,Wrong size/fit,22.27
2816,55680,2024-12-20,Changed mind,16.57
2817,55682,2024-12-27,Wrong size/fit,141.45
2818,55704,2025-11-26,Wrong size/fit,52.08
2819,55715,2024-11-23,Wrong size/fit,95.08
2820,55721,2024-11-04,Wrong size/fit,98.62
2821,55737,2025-09-02,Defective/damaged,232.22
2822,55743,2025-08-18,Wrong size/fit,303.6
2823,55744,2025-08-16,Changed mind,287.06
2824,55779,2025-12-15,Wrong size/fit,37.79
2825,55797,2024-04-21,Not as described,279.01
2826,55808,2024-11-03,Changed mind,27.69
2827,55809,2024-10-27,Changed mind,70.37
2828,55812,2025-02-12,Changed mind,21.47
2829,55825,2024-01-18,Not as described,72.7
2830,55830,2024-05-23,Changed mind,52.32
2831,55857,2024-09-08,Not as described,431.22
2832,55858,2024-09-12,Changed mind,26.0
2833,55891,2024-05-23,Not as described,88.27
2834,55904,2025-06-12,Changed mind,16.79
2835,55917,2023-08-12,Defective/damaged,552.32
2836,55920,2023-08-11,Changed mind,162.08
2837,55926,2024-07-02,Wrong size/fit,179.86
2838,55945,2024-05-12,Not as described,94.06
2839,55948,2024-06-14,Defective/damaged,584.55
2840,55949,2024-06-17,Changed mind,166.75
2841,56090,2025-05-21,Changed mind,46.12
2842,56112,2023-10-28,Wrong size/fit,77.3
2843,56118,2024-02-14,Not as described,32.89
2844,56125,2023-07-08,Changed mind,109.16
2845,56137,2023-04-24,Not as described,144.67
2846,56140,2023-05-18,Not as described,32.89
2847,56159,2025-05-14,Wrong size/fit,180.22
2848,56160,2025-05-14,Wrong size/fit,43.38
2849,56163,2025-05-27,Wrong size/fit,154.7
2850,56189,2026-03-27,Wrong size/fit,72.7
2851,56233,2025-01-18,Defective/damaged,623.09
2852,56239,2025-05-18,Not as described,62.98
2853,56311,2025-08-07,Changed mind,157.68
2854,56316,2025-12-20,Changed mind,120.63
2855,56327,2026-05-08,Not as described,26.33
2856,56333,2026-06-11,Not as described,72.62
2857,56347,2025-07-12,Not as described,6.24
2858,56356,2025-06-03,Wrong size/fit,134.28
2859,56362,2026-01-24,Wrong size/fit,25.53
2860,56366,2026-03-03,Wrong size/fit,91.8
2861,56371,2026-06-03,Not as described,58.26
2862,56388,2025-12-02,Wrong size/fit,147.3
2863,56389,2026-01-01,Changed mind,130.53
2864,56432,2025-06-14,Changed mind,12.36
2865,56444,2025-11-26,Wrong size/fit,161.79
2866,56470,2023-03-25,Not as described,108.6
2867,56558,2025-03-18,Changed mind,77.57
2868,56587,2025-10-10,Changed mind,19.21
2869,56592,2026-06-11,Not as described,438.16
2870,56603,2024-07-23,Wrong size/fit,242.44
2871,56632,2026-05-19,Not as described,251.37
2872,56658,2026-02-16,Wrong size/fit,156.34
2873,56668,2023-06-22,Changed mind,311.6
2874,56671,2023-09-16,Changed mind,246.49
2875,56709,2024-09-29,Changed mind,1202.85
2876,56731,2026-05-11,Not as described,320.95
2877,56758,2024-07-07,Not as described,37.63
2878,56795,2023-05-26,Changed mind,20.12
2879,56811,2023-12-07,Changed mind,34.84
2880,56818,2024-02-03,Wrong size/fit,133.75
2881,56819,2024-01-31,Wrong size/fit,12.84
2882,56824,2024-02-01,Changed mind,161.85
2883,56830,2024-03-04,Not as described,39.55
2884,56855,2023-07-05,Changed mind,81.78
2885,56889,2023-12-29,Changed mind,680.34
2886,56915,2024-11-09,Not as described,61.23
2887,56940,2025-04-01,Not as described,544.27
2888,56972,2024-10-02,Changed mind,190.93
2889,57026,2024-04-23,Wrong size/fit,272.96
2890,57071,2024-10-04,Changed mind,29.38
2891,57090,2025-03-03,Defective/damaged,40.6
2892,57110,2025-05-07,Defective/damaged,35.59
2893,57130,2025-11-27,Defective/damaged,39.44
2894,57164,2024-11-13,Defective/damaged,79.07
2895,57182,2024-10-11,Changed mind,467.91
2896,57196,2025-03-17,Not as described,220.98
2897,57204,2025-09-11,Defective/damaged,23.7
2898,57229,2026-05-10,Wrong size/fit,176.38
2899,57248,2024-09-06,Wrong size/fit,451.99
2900,57253,2024-12-11,Defective/damaged,73.32
2901,57311,2026-04-04,Wrong size/fit,158.41
2902,57360,2024-05-24,Defective/damaged,269.25
2903,57362,2024-06-11,Defective/damaged,11.96
2904,57432,2024-06-10,Not as described,189.78
2905,57540,2026-04-27,Defective/damaged,109.25
2906,57636,2026-06-05,Not as described,46.73
2907,57729,2026-02-03,Changed mind,140.43
2908,57741,2026-05-13,Defective/damaged,54.0
2909,57751,2023-11-15,Wrong size/fit,80.37
2910,57768,2024-08-02,Not as described,50.61
